UF,Código do Município,Município,Dezembro/2023 - sem ajuste Admissões,Dezembro/2023 - sem ajuste Desligamentos,Dezembro/2023 - sem ajuste Saldos,Dezembro/2023 - sem ajuste Variação Relativa (%),Acumulado do Ano (2023) Admissões,Acumulado do Ano (2023) Desligamentos,Acumulado do Ano (2023) Saldos,Acumulado do Ano (2023) Variação Relativa (%)
RJ,330070.0,Rj-Cabo Frio,2172.0,1769.0,403.0,1.1829629847066077,19561.0,17785.0,1776.0,5.405734461557192
RJ,330080.0,Rj-Cachoeiras de Macacu,165.0,195.0,-30.0,-0.4659108557229384,2644.0,2485.0,159.0,2.571983176965383
RJ,330090.0,Rj-Cambuci,32.0,21.0,11.0,1.1727078891257996,376.0,293.0,83.0,9.421112372304199
RJ,330093.0,Rj-Carapebus,82.0,58.0,24.0,2.1486123545210387,630.0,562.0,68.0,6.3969896519285045
RJ,330095.0,Rj-Comendador Levy Gasparian,75.0,56.0,19.0,0.9438648782911079,1046.0,934.0,112.0,5.870020964360587
RJ,330100.0,Rj-Campos dos Goytacazes,2644.0,2784.0,-140.0,-0.17993470940544432,35076.0,30925.0,4151.0,5.681398245349904
RJ,330110.0,Rj-Cantagalo,84.0,84.0,0.0,0,1252.0,1102.0,150.0,4.975124378109453
RJ,330115.0,Rj-Cardoso Moreira,41.0,38.0,3.0,0.23023791250959325,539.0,434.0,105.0,8.735440931780367
RJ,330120.0,Rj-Carmo,123.0,81.0,42.0,1.3354531001589824,992.0,843.0,149.0,4.966666666666667
RJ,330130.0,Rj-Casimiro de Abreu,185.0,207.0,-22.0,-0.43929712460063897,2704.0,2385.0,319.0,6.886873920552677
RJ,330140.0,Rj-Conceicao de Macabu,42.0,45.0,-3.0,-0.21082220660576245,582.0,489.0,93.0,7.072243346007605
RJ,330150.0,Rj-Cordeiro,216.0,139.0,77.0,2.2787807043503996,1812.0,1479.0,333.0,10.690208667736757
RJ,330160.0,Rj-Duas Barras,17.0,25.0,-8.0,-0.8648648648648649,256.0,255.0,1.0,0.10917030567685589
RJ,330170.0,Rj-Duque de Caxias,4246.0,4913.0,-667.0,-0.44220212681322757,62255.0,58063.0,4192.0,2.8619413684339885
RJ,330180.0,Rj-Engenheiro Paulo de Frontin,30.0,119.0,-89.0,-7.523245984784446,408.0,570.0,-162.0,-12.796208530805686
RJ,330185.0,Rj-Guapimirim,151.0,190.0,-39.0,-0.5137663021999737,2428.0,2103.0,325.0,4.466126150886354
RJ,330187.0,Rj-Iguaba Grande,60.0,73.0,-13.0,-0.7202216066481995,952.0,718.0,234.0,14.894971355824316
RJ,330190.0,Rj-Itaborai,1124.0,851.0,273.0,0.8771366148309985,14281.0,9779.0,4502.0,16.36198437216064
RJ,330200.0,Rj-Itaguai,697.0,896.0,-199.0,-0.8378947368421051,11416.0,9647.0,1769.0,8.042736985678562
RJ,330205.0,Rj-Italva,50.0,49.0,1.0,0.061274509803921566,610.0,631.0,-21.0,-1.316614420062696
RJ,330210.0,Rj-Itaocara,51.0,71.0,-20.0,-0.7547169811320755,885.0,771.0,114.0,4.491725768321513
RJ,330220.0,Rj-Itaperuna,698.0,803.0,-105.0,-0.41882728360590343,10175.0,9193.0,982.0,4.081632653061225
RJ,330225.0,Rj-Itatiaia,209.0,251.0,-42.0,-0.532994923857868,3016.0,2941.0,75.0,0.9683666881859263
RJ,330227.0,Rj-Japeri,136.0,203.0,-67.0,-1.1500171644352901,2237.0,1814.0,423.0,7.896210565615084
RJ,330230.0,Rj-Laje do Muriae,10.0,32.0,-22.0,-3.8194444444444446,290.0,225.0,65.0,12.720156555772993
RJ,330240.0,Rj-Macae,4009.0,4085.0,-76.0,-0.06044170159295695,56603.0,47582.0,9021.0,7.702619624987192
RJ,330245.0,Rj-Macuco,90.0,124.0,-34.0,-1.1568560734943858,2445.0,668.0,1777.0,163.17722681359047
RJ,330250.0,Rj-Mage,1108.0,589.0,519.0,1.5675496088676795,16438.0,6739.0,9699.0,39.69306322897483
RJ,330260.0,Rj-Mangaratiba,376.0,283.0,93.0,1.7023613399231192,3080.0,2937.0,143.0,2.616651418115279
RJ,330270.0,Rj-Marica,1101.0,1135.0,-34.0,-0.13807667316439245,13385.0,11527.0,1858.0,8.059688543790395
RJ,330280.0,Rj-Mendes,21.0,37.0,-16.0,-1.1065006915629323,538.0,513.0,25.0,1.773049645390071
RJ,330285.0,Rj-Mesquita,420.0,480.0,-60.0,-0.42381860563678747,5689.0,5363.0,326.0,2.3832151473060894
RJ,330290.0,Rj-Miguel Pereira,102.0,127.0,-25.0,-0.6940588561910049,1636.0,1540.0,96.0,2.733485193621868
RJ,330300.0,Rj-Miracema,51.0,111.0,-60.0,-1.9749835418038184,1147.0,1121.0,26.0,0.8757157292017514
RJ,330310.0,Rj-Natividade,35.0,37.0,-2.0,-0.13029315960912052,406.0,393.0,13.0,0.8463541666666666
RJ,330320.0,Rj-Nilopolis,419.0,733.0,-314.0,-2.1691074882564245,7447.0,7831.0,-384.0,-2.644081801280727
RJ,330330.0,Rj-Niteroi,5201.0,5925.0,-724.0,-0.4512899787444913,69521.0,65586.0,3935.0,2.507807023134281
RJ,330340.0,Rj-Nova Friburgo,1269.0,1737.0,-468.0,-0.888585099111415,20536.0,19729.0,807.0,1.5656526462827873
RJ,330350.0,Rj-Nova Iguacu,2688.0,2965.0,-277.0,-0.3200905960387344,38372.0,34797.0,3575.0,4.290017160068641
RJ,330360.0,Rj-Paracambi,166.0,130.0,36.0,0.7889546351084813,2232.0,1819.0,413.0,9.71536109150788
RJ,330370.0,Rj-Paraiba do Sul,353.0,215.0,138.0,1.2518142235123366,5434.0,2685.0,2749.0,32.69505233111323
RJ,330380.0,Rj-Parati,507.0,423.0,84.0,1.081777205408886,5079.0,4723.0,356.0,4.6866771985255395
RJ,330385.0,Rj-Paty do Alferes,79.0,120.0,-41.0,-1.417213964742482,1164.0,995.0,169.0,6.224677716390423
RJ,330390.0,Rj-Petropolis,2150.0,2384.0,-234.0,-0.356321664052626,30028.0,27777.0,2251.0,3.5291535362087076
RJ,330395.0,Rj-Pinheiral,173.0,122.0,51.0,1.875689591761677,1606.0,1424.0,182.0,6.970509383378016
RJ,330400.0,Rj-Pirai,167.0,205.0,-38.0,-0.5611340815121088,2613.0,2851.0,-238.0,-3.4200316137376054
RJ,330410.0,Rj-Porciuncula,21.0,29.0,-8.0,-0.5934718100890208,470.0,521.0,-51.0,-3.698332124728064
RJ,330411.0,Rj-Porto Real,107.0,148.0,-41.0,-0.6234793187347932,1686.0,2081.0,-395.0,-5.709742700202371
RJ,330412.0,Rj-Quatis,62.0,68.0,-6.0,-0.43731778425655976,760.0,702.0,58.0,4.424103737604882
RJ,330414.0,Rj-Queimados,490.0,592.0,-102.0,-0.7103558743645101,6272.0,6422.0,-150.0,-1.0271861946175445
RJ,330415.0,Rj-Quissama,48.0,59.0,-11.0,-0.7208387942332897,600.0,535.0,65.0,4.458161865569274
RJ,330420.0,Rj-Resende,1193.0,1125.0,68.0,0.18713192800924652,13939.0,13496.0,443.0,1.2284399090455327
RJ,330430.0,Rj-Rio Bonito,371.0,680.0,-309.0,-2.356260484977886,6922.0,5831.0,1091.0,9.331964759216492
RJ,330440.0,Rj-Rio Claro,43.0,45.0,-2.0,-0.15071590052750566,610.0,504.0,106.0,8.803986710963455
RJ,330450.0,Rj-Rio das Flores,31.0,115.0,-84.0,-3.964134025483719,1135.0,1049.0,86.0,4.383282364933741
RJ,330452.0,Rj-Rio das Ostras,1179.0,1200.0,-21.0,-0.07728259669524896,14950.0,12512.0,2438.0,9.752780222417794
RJ,330455.0,Rj-Rio de Janeiro,61781.0,62403.0,-622.0,-0.03348368693075713,786817.0,714992.0,71825.0,3.995242976966374
RJ,330460.0,Rj-Santa Maria Madalena,6.0,35.0,-29.0,-3.2917139614074915,217.0,274.0,-57.0,-6.319290465631928
RJ,330470.0,Rj-Santo Antonio de Padua,205.0,250.0,-45.0,-0.6124115405552532,2818.0,2648.0,170.0,2.3660403618649966
RJ,330475.0,Rj-Sao Francisco de Itabapoana,94.0,249.0,-155.0,-4.284134881149806,2077.0,2073.0,4.0,0.12296341838303104
RJ,330480.0,Rj-Sao Fidelis,63.0,91.0,-28.0,-0.8141901715615005,1057.0,1014.0,43.0,1.2759643916913948
RJ,330490.0,Rj-Sao Goncalo,2925.0,3117.0,-192.0,-0.2014563616141691,39477.0,35732.0,3745.0,4.065570211149107
RJ,330500.0,Rj-Sao Joao da Barra,640.0,447.0,193.0,1.3427021010157227,9413.0,5709.0,3704.0,32.5026325026325
RJ,330510.0,Rj-Sao Joao de Meriti,1415.0,1700.0,-285.0,-0.525927292858461,22548.0,19241.0,3307.0,6.518825152769564
RJ,330513.0,Rj-Sao Jose de Uba,11.0,14.0,-3.0,-0.7653061224489796,131.0,134.0,-3.0,-0.7556675062972292
RJ,330515.0,Rj-Sao Jose do Vale do Rio Preto,86.0,117.0,-31.0,-0.9149940968122785,1588.0,1467.0,121.0,3.7196434060866896
RJ,330520.0,Rj-Sao Pedro da Aldeia,485.0,476.0,9.0,0.07124198527665639,5893.0,5450.0,443.0,3.5914065666801784
RJ,330530.0,Rj-Sao Sebastiao do Alto,4.0,3.0,1.0,0.2242152466367713,105.0,80.0,25.0,5.924170616113744
RJ,330540.0,Rj-Sapucaia,93.0,121.0,-28.0,-0.7316435850535667,1479.0,1406.0,73.0,1.9581545064377683
RJ,330550.0,Rj-Saquarema,1166.0,670.0,496.0,3.7081339712918657,8724.0,6983.0,1741.0,14.168294270833334
RJ,330555.0,Rj-Seropedica,458.0,577.0,-119.0,-0.8619440822830653,6335.0,3742.0,2593.0,23.2973944294699
RJ,330560.0,Rj-Silva Jardim,81.0,92.0,-11.0,-0.3632760898282695,1391.0,915.0,476.0,18.681318681318682
RJ,330570.0,Rj-Sumidouro,24.0,41.0,-17.0,-1.1318242343541944,572.0,520.0,52.0,3.5862068965517238
RJ,330575.0,Rj-Tangua,92.0,78.0,14.0,0.4205467107239411,1329.0,1199.0,130.0,4.01854714064915
RJ,330580.0,Rj-Teresopolis,1324.0,1428.0,-104.0,-0.2928010360652046,16199.0,15081.0,1118.0,3.2354217913471275
RJ,330590.0,Rj-Trajano de Morais,3.0,12.0,-9.0,-1.882845188284519,111.0,105.0,6.0,1.312910284463895
RJ,330600.0,Rj-Tres Rios,514.0,567.0,-53.0,-0.26128968645237627,8107.0,7595.0,512.0,2.597666159309995
RJ,330610.0,Rj-Valenca,277.0,372.0,-95.0,-0.92259881518889,4047.0,3583.0,464.0,4.769246582382568
RJ,330615.0,Rj-Varre e Sai,24.0,22.0,2.0,0.3676470588235294,268.0,220.0,48.0,9.815950920245399
RJ,330620.0,Rj-Vassouras,143.0,189.0,-46.0,-0.6042296072507553,3189.0,2861.0,328.0,4.961427923158372
RJ,330630.0,Rj-Volta Redonda,2639.0,2629.0,10.0,0.013324805457840316,33276.0,30292.0,2984.0,4.07483271883108
SP,350010.0,Sp-Adamantina,248.0,448.0,-200.0,-1.9140587616039813,4669.0,4196.0,473.0,4.841351074718526
SP,350020.0,Sp-Adolfo,14.0,26.0,-12.0,-1.6853932584269662,375.0,420.0,-45.0,-6.147540983606557
SP,350030.0,Sp-Aguai,273.0,404.0,-131.0,-1.5948380813245677,4582.0,4330.0,252.0,3.2040686586141134
SP,350040.0,Sp-Aguas da Prata,33.0,34.0,-1.0,-0.1199040767386091,530.0,473.0,57.0,7.421875
SP,350050.0,Sp-Aguas de Lindoia,241.0,223.0,18.0,0.3267380649845707,2589.0,2358.0,231.0,4.357668364459536
SP,350055.0,Sp-Aguas de Santa Barbara,66.0,63.0,3.0,0.22010271460014674,953.0,947.0,6.0,0.44411547002220575
SP,350060.0,Sp-Aguas de Sao Pedro,47.0,25.0,22.0,2.3182297154899896,414.0,373.0,41.0,4.394426580921758
SP,350070.0,Sp-Agudos,316.0,479.0,-163.0,-1.7939687431212856,5089.0,4897.0,192.0,2.1788470267816615
SP,350075.0,Sp-Alambari,23.0,29.0,-6.0,-0.7556675062972292,402.0,331.0,71.0,9.88857938718663
SP,350080.0,Sp-Alfredo Marcondes,47.0,18.0,29.0,2.532751091703057,397.0,372.0,25.0,2.1514629948364887
SP,350090.0,Sp-Altair,10.0,16.0,-6.0,-0.6896551724137931,243.0,187.0,56.0,6.896551724137931
SP,350100.0,Sp-Altinopolis,115.0,208.0,-93.0,-3.0431937172774868,1891.0,1853.0,38.0,1.2764528048370842
SP,350110.0,Sp-Alto Alegre,4.0,94.0,-90.0,-12.875536480686694,315.0,222.0,93.0,18.34319526627219
SP,350115.0,Sp-Aluminio,128.0,194.0,-66.0,-0.8524928958925343,1868.0,1836.0,32.0,0.4180820486020381
SP,350120.0,Sp-Alvares Florence,9.0,2.0,7.0,1.4522821576763485,116.0,128.0,-12.0,-2.371541501976284
SP,350130.0,Sp-Alvares Machado,74.0,92.0,-18.0,-0.5550416281221091,1320.0,1178.0,142.0,4.60590334090172
SP,350140.0,Sp-Alvaro de Carvalho,3.0,18.0,-15.0,-8.152173913043478,76.0,87.0,-11.0,-6.111111111111111
SP,350150.0,Sp-Alvinlandia,5.0,3.0,2.0,0.6134969325153374,95.0,98.0,-3.0,-0.9433962264150944
SP,350160.0,Sp-Americana,2449.0,3193.0,-744.0,-0.9809867883230927,40493.0,40001.0,492.0,0.6589609311171531
SP,350170.0,Sp-Americo Brasiliense,331.0,544.0,-213.0,-1.8622136737191815,5291.0,5137.0,154.0,1.3705945176219294
SP,350180.0,Sp-Americo de Campos,7.0,15.0,-8.0,-2.3391812865497075,208.0,164.0,44.0,15.33101045296167
SP,350190.0,Sp-Amparo,640.0,841.0,-201.0,-0.7866311834690044,9996.0,9755.0,241.0,0.9599681338378808
SP,350200.0,Sp-Analandia,32.0,26.0,6.0,0.4930156121610517,458.0,360.0,98.0,8.657243816254418
SP,350210.0,Sp-Andradina,486.0,1362.0,-876.0,-4.941057025212928,10134.0,9108.0,1026.0,6.41129788164719
SP,350220.0,Sp-Angatuba,93.0,133.0,-40.0,-0.6841115101761587,2038.0,2320.0,-282.0,-4.956934434874319
SP,350230.0,Sp-Anhembi,33.0,28.0,5.0,0.6402048655569782,416.0,380.0,36.0,4.787234042553192
SP,350240.0,Sp-Anhumas,2.0,3.0,-1.0,-0.411522633744856,78.0,82.0,-4.0,-1.6528925619834711
SP,350250.0,Sp-Aparecida,324.0,348.0,-24.0,-0.21988089784699955,5150.0,4209.0,941.0,9.396844417815059
SP,350260.0,Sp-Aparecida D Oeste,31.0,40.0,-9.0,-1.5761821366024518,458.0,405.0,53.0,10.17274472168906
SP,350270.0,Sp-Apiai,203.0,194.0,9.0,0.19305019305019305,2624.0,2589.0,35.0,0.7538229592935602
SP,350275.0,Sp-Aracariguama,351.0,688.0,-337.0,-2.981245576786978,5950.0,6102.0,-152.0,-1.3778100072516315
SP,350280.0,Sp-Aracatuba,1745.0,2135.0,-390.0,-0.7250687885773779,25719.0,23515.0,2204.0,4.280858502476449
SP,350290.0,Sp-Aracoiaba da Serra,253.0,581.0,-328.0,-4.805860805860806,4051.0,3632.0,419.0,6.8666011143887244
SP,350300.0,Sp-Aramina,20.0,71.0,-51.0,-6.530089628681178,498.0,449.0,49.0,7.379518072289157
SP,350310.0,Sp-Arandu,30.0,175.0,-145.0,-12.329931972789115,875.0,1036.0,-161.0,-14.893617021276595
SP,350315.0,Sp-Arapei,6.0,13.0,-7.0,-4.895104895104895,62.0,56.0,6.0,4.6875
SP,350320.0,Sp-Araraquara,2548.0,3514.0,-966.0,-1.2253907042825247,38359.0,38066.0,293.0,0.37571809601969636
SP,350330.0,Sp-Araras,1030.0,1769.0,-739.0,-2.0356444370988624,17073.0,16765.0,308.0,0.8845237069584446
SP,350335.0,Sp-Arco-Iris,3.0,16.0,-13.0,-9.48905109489051,45.0,82.0,-37.0,-23.717948717948715
SP,350340.0,Sp-Arealva,46.0,50.0,-4.0,-0.27266530334015,642.0,720.0,-78.0,-4.996796925048046
SP,350350.0,Sp-Areias,38.0,37.0,1.0,0.10857763300760044,539.0,319.0,220.0,30.726256983240223
SP,350360.0,Sp-Areiopolis,36.0,108.0,-72.0,-5.027932960893855,816.0,693.0,123.0,9.975669099756692
SP,350370.0,Sp-Ariranha,43.0,59.0,-16.0,-0.8171603677221655,508.0,428.0,80.0,4.287245444801715
SP,350380.0,Sp-Artur Nogueira,322.0,390.0,-68.0,-0.7165437302423604,4845.0,4544.0,301.0,3.2975460122699385
SP,350390.0,Sp-Aruja,691.0,907.0,-216.0,-0.7111813512445674,13074.0,11886.0,1188.0,4.095421952564809
SP,350395.0,Sp-Aspasia,1.0,2.0,-1.0,-1.6129032258064515,28.0,24.0,4.0,7.142857142857142
SP,350400.0,Sp-Assis,898.0,1158.0,-260.0,-1.1733911002798085,13144.0,12272.0,872.0,4.152578694223535
SP,350410.0,Sp-Atibaia,1403.0,2101.0,-698.0,-1.489447965345795,24565.0,23261.0,1304.0,2.896747822996268
SP,350420.0,Sp-Auriflama,122.0,192.0,-70.0,-2.9190992493744785,1130.0,1123.0,7.0,0.3026372676178124
SP,350430.0,Sp-Avai,32.0,79.0,-47.0,-3.210382513661202,960.0,906.0,54.0,3.953147877013177
SP,350440.0,Sp-Avanhandava,41.0,102.0,-61.0,-2.761430511543685,1411.0,1214.0,197.0,10.102564102564102
SP,350450.0,Sp-Avare,810.0,1212.0,-402.0,-1.843613850034396,12508.0,11612.0,896.0,4.364132287759973
SP,350460.0,Sp-Bady Bassitt,427.0,462.0,-35.0,-0.6688324097076247,4235.0,3631.0,604.0,12.1285140562249
SP,350470.0,Sp-Balbinos,1.0,3.0,-2.0,-1.6129032258064515,27.0,20.0,7.0,6.25
SP,350480.0,Sp-Balsamo,56.0,89.0,-33.0,-2.083333333333333,857.0,804.0,53.0,3.502974223397224
SP,350490.0,Sp-Bananal,29.0,101.0,-72.0,-5.02092050209205,552.0,528.0,24.0,1.809954751131222
SP,350500.0,Sp-Barao de Antonina,1.0,13.0,-12.0,-3.1331592689295036,179.0,216.0,-37.0,-9.090909090909092
SP,350510.0,Sp-Barbosa,25.0,95.0,-70.0,-7.795100222717149,503.0,530.0,-27.0,-3.1839622641509435
SP,350520.0,Sp-Bariri,237.0,437.0,-200.0,-1.9944156362185879,4633.0,5437.0,-804.0,-7.579185520361991
SP,350530.0,Sp-Barra Bonita,249.0,686.0,-437.0,-3.7672413793103448,4338.0,4026.0,312.0,2.881684677195899
SP,350535.0,Sp-Barra do Chapeu,15.0,20.0,-5.0,-1.4970059880239521,139.0,225.0,-86.0,-21.23456790123457
SP,350540.0,Sp-Barra do Turvo,10.0,13.0,-3.0,-0.7853403141361256,152.0,169.0,-17.0,-4.314720812182741
SP,350550.0,Sp-Barretos,1035.0,1237.0,-202.0,-0.596046031277663,15418.0,14654.0,764.0,2.3143800551331375
SP,350560.0,Sp-Barrinha,481.0,414.0,67.0,1.5846736045411542,4830.0,4474.0,356.0,8.864541832669323
SP,350570.0,Sp-Barueri,15422.0,20456.0,-5034.0,-1.4649051332790128,227169.0,223729.0,3440.0,1.0179713370047376
SP,350580.0,Sp-Bastos,170.0,188.0,-18.0,-0.29634507737899246,2587.0,2579.0,8.0,0.13293452974410103
SP,350590.0,Sp-Batatais,452.0,686.0,-234.0,-1.3338653594026106,8042.0,7460.0,582.0,3.50264805007222
SP,350600.0,Sp-Bauru,5159.0,7224.0,-2065.0,-1.5278754023158596,77095.0,72898.0,4197.0,3.2511948935247226
SP,350610.0,Sp-Bebedouro,795.0,3521.0,-2726.0,-8.959737058340181,21145.0,19885.0,1260.0,4.778156996587031
SP,350620.0,Sp-Bento de Abreu,12.0,40.0,-28.0,-2.2134387351778657,380.0,216.0,164.0,15.413533834586465
SP,350630.0,Sp-Bernardino de Campos,118.0,113.0,5.0,0.1346257404415724,2231.0,1465.0,766.0,26.10770279481936
SP,350635.0,Sp-Bertioga,974.0,666.0,308.0,2.258230075518733,7302.0,6700.0,602.0,4.4681956505603795
SP,350640.0,Sp-Bilac,35.0,43.0,-8.0,-0.5305039787798408,701.0,679.0,22.0,1.5235457063711912
SP,350650.0,Sp-Birigui,689.0,1590.0,-901.0,-2.931988285063456,15377.0,15269.0,108.0,0.36571738173444857
SP,350660.0,Sp-Biritiba-Mirim,135.0,139.0,-4.0,-0.12566760917373546,1564.0,1531.0,33.0,1.0516252390057361
SP,350670.0,Sp-Boa Esperanca do Sul,64.0,162.0,-98.0,-3.705103969754253,1455.0,1295.0,160.0,6.622516556291391
SP,350680.0,Sp-Bocaina,56.0,191.0,-135.0,-3.5321821036106753,1614.0,1538.0,76.0,2.118762196821857
SP,350690.0,Sp-Bofete,83.0,96.0,-13.0,-0.5840071877807728,973.0,836.0,137.0,6.57705232837254
SP,350700.0,Sp-Boituva,741.0,1043.0,-302.0,-1.4391917651544033,10825.0,10912.0,-87.0,-0.4173262339905022
SP,350710.0,Sp-Bom Jesus dos Perdoes,150.0,174.0,-24.0,-0.41443619409428417,2926.0,2553.0,373.0,6.956359567325625
SP,350715.0,Sp-Bom Sucesso de Itarare,15.0,70.0,-55.0,-8.986928104575163,297.0,297.0,0.0,0
SP,350720.0,Sp-Bora,8.0,156.0,-148.0,-12.071778140293638,496.0,448.0,48.0,4.705882352941177
SP,350730.0,Sp-Boraceia,69.0,116.0,-47.0,-2.334823646299056,1151.0,965.0,186.0,10.574189880613986
SP,350740.0,Sp-Borborema,52.0,199.0,-147.0,-5.5808656036446465,1513.0,1357.0,156.0,6.770833333333333
SP,350745.0,Sp-Borebi,7.0,15.0,-8.0,-1.06951871657754,321.0,326.0,-5.0,-0.6693440428380187
SP,350750.0,Sp-Botucatu,1252.0,1963.0,-711.0,-1.679620136542959,21169.0,19303.0,1866.0,4.706891332862476
SP,350760.0,Sp-Braganca Paulista,1712.0,2805.0,-1093.0,-2.180200666227834,29372.0,28175.0,1197.0,2.4763638620518442
SP,350770.0,Sp-Brauna,5.0,14.0,-9.0,-1.9396551724137931,177.0,173.0,4.0,0.8908685968819599
SP,350775.0,Sp-Brejo Alegre,13.0,6.0,7.0,1.5555555555555556,108.0,71.0,37.0,8.788598574821853
SP,350780.0,Sp-Brodosqui,132.0,227.0,-95.0,-1.85546875,2436.0,2287.0,149.0,3.0526531448473673
SP,350790.0,Sp-Brotas,294.0,302.0,-8.0,-0.10302640051513201,3226.0,3115.0,111.0,1.4752791068580542
SP,350800.0,Sp-Buri,134.0,287.0,-153.0,-3.440521700022487,2809.0,3118.0,-309.0,-6.914298500783173
SP,350810.0,Sp-Buritama,76.0,205.0,-129.0,-4.184236133636069,2065.0,1438.0,627.0,27.379912663755455
SP,350820.0,Sp-Buritizal,19.0,371.0,-352.0,-17.795753286147622,1016.0,955.0,61.0,3.940568475452196
SP,350830.0,Sp-Cabralia Paulista,29.0,39.0,-10.0,-1.1682242990654206,522.0,449.0,73.0,9.580052493438322
SP,350840.0,Sp-Cabreuva,688.0,681.0,7.0,0.03779493547864586,9421.0,8007.0,1414.0,8.187134502923977
SP,350850.0,Sp-Cacapava,547.0,642.0,-95.0,-0.4293397207032133,7624.0,8965.0,-1341.0,-6.000805477245268
SP,350860.0,Sp-Cachoeira Paulista,70.0,104.0,-34.0,-0.7841328413284132,1293.0,1210.0,83.0,1.962174940898345
SP,350870.0,Sp-Caconde,50.0,110.0,-60.0,-2.5412960609911055,1240.0,1186.0,54.0,2.33362143474503
SP,350880.0,Sp-Cafelandia,96.0,161.0,-65.0,-1.621351958094288,1989.0,1877.0,112.0,2.9684601113172544
SP,350890.0,Sp-Caiabu,4.0,13.0,-9.0,-5.769230769230769,174.0,160.0,14.0,10.687022900763358
SP,350900.0,Sp-Caieiras,635.0,848.0,-213.0,-1.0242354298903635,10339.0,10174.0,165.0,0.8085460871269663
SP,350910.0,Sp-Caiua,4.0,18.0,-14.0,-5.185185185185185,108.0,97.0,11.0,4.545454545454546
SP,350920.0,Sp-Cajamar,2394.0,3304.0,-910.0,-1.8397962071893574,35059.0,32785.0,2274.0,4.791807147673635
SP,350925.0,Sp-Cajati,150.0,282.0,-132.0,-2.02796128437548,2995.0,2787.0,208.0,3.3766233766233764
SP,350930.0,Sp-Cajobi,21.0,74.0,-53.0,-4.169944925255704,585.0,497.0,88.0,7.850133809099019
SP,350940.0,Sp-Cajuru,161.0,324.0,-163.0,-2.7858485728935225,2959.0,2747.0,212.0,3.8419717288872777
SP,350945.0,Sp-Campina do Monte Alegre,14.0,14.0,0.0,0,266.0,227.0,39.0,6.878306878306878
SP,350950.0,Sp-Campinas,14496.0,18225.0,-3729.0,-0.9057016212277613,222297.0,209092.0,13205.0,3.33422549009706
SP,350960.0,Sp-Campo Limpo Paulista,242.0,452.0,-210.0,-1.9335236166098886,4575.0,4376.0,199.0,1.901394993311676
SP,350970.0,Sp-Campos do Jordao,449.0,574.0,-125.0,-0.8657708823936834,7292.0,6934.0,358.0,2.5677808061971024
SP,350980.0,Sp-Campos Novos Paulista,18.0,54.0,-36.0,-5.572755417956656,435.0,441.0,-6.0,-0.9771986970684038
SP,350990.0,Sp-Cananeia,28.0,44.0,-16.0,-1.4134275618374559,396.0,395.0,1.0,0.08888888888888889
SP,350995.0,Sp-Canas,14.0,16.0,-2.0,-0.2574002574002574,373.0,409.0,-36.0,-4.477611940298507
SP,351000.0,Sp-Candido Mota,160.0,189.0,-29.0,-0.4614160700079554,2693.0,2398.0,295.0,4.924874791318865
SP,351010.0,Sp-Candido Rodrigues,25.0,59.0,-34.0,-5.082212257100149,403.0,370.0,33.0,5.641025641025641
SP,351015.0,Sp-Canitar,4.0,9.0,-5.0,-1.9011406844106464,167.0,153.0,14.0,5.833333333333333
SP,351020.0,Sp-Capao Bonito,225.0,457.0,-232.0,-2.725563909774436,4336.0,3880.0,456.0,5.79047619047619
SP,351030.0,Sp-Capela do Alto,115.0,1864.0,-1749.0,-29.41968040370059,6345.0,6590.0,-245.0,-5.696349686119507
SP,351040.0,Sp-Capivari,346.0,657.0,-311.0,-2.132473944048272,6605.0,5943.0,662.0,4.889939429753287
SP,351050.0,Sp-Caraguatatuba,1459.0,1108.0,351.0,1.4360526961787088,13597.0,12856.0,741.0,3.063882571842051
SP,351060.0,Sp-Carapicuiba,1229.0,1653.0,-424.0,-1.2383177570093458,19480.0,17928.0,1552.0,4.8056974763895335
SP,351070.0,Sp-Cardoso,38.0,36.0,2.0,0.19065776930409914,448.0,450.0,-2.0,-0.1936108422071636
SP,351080.0,Sp-Casa Branca,221.0,388.0,-167.0,-2.3059928196630763,3207.0,3155.0,52.0,0.7424328954882925
SP,351090.0,Sp-Cassia dos Coqueiros,7.0,11.0,-4.0,-1.1299435028248588,228.0,175.0,53.0,17.666666666666668
SP,351100.0,Sp-Castilho,64.0,541.0,-477.0,-11.118881118881118,1919.0,2217.0,-298.0,-7.302131830433717
SP,351110.0,Sp-Catanduva,1441.0,2267.0,-826.0,-1.9950245151317536,21619.0,20067.0,1552.0,3.9736794940727656
SP,351120.0,Sp-Catigua,56.0,71.0,-15.0,-2.450980392156863,425.0,384.0,41.0,7.481751824817519
SP,351130.0,Sp-Cedral,145.0,320.0,-175.0,-3.6951013513513513,3772.0,4314.0,-542.0,-10.617042115572968
SP,351140.0,Sp-Cerqueira Cesar,89.0,341.0,-252.0,-5.146007759852971,2695.0,2505.0,190.0,4.3498168498168495
SP,351150.0,Sp-Cerquilho,302.0,630.0,-328.0,-2.4876753886992793,6177.0,5702.0,475.0,3.8455310880829012
SP,351160.0,Sp-Cesario Lange,227.0,468.0,-241.0,-3.283378746594005,3773.0,3622.0,151.0,2.1562187633871197
SP,351170.0,Sp-Charqueada,55.0,325.0,-270.0,-10.588235294117647,1479.0,1309.0,170.0,8.083689966714218
